Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Indice_Esfuerzo_Mecanico,Gasto_Excesivo
L,297.4,308.6,1439,51.9,188,0,No Failure,74684.09999999999,True
M,297.4,308.5,1600,42.1,190,0,No Failure,67360.0,True
M,297.4,308.6,1434,44.4,193,0,No Failure,63669.6,True
L,297.4,308.6,1459,41.3,196,0,No Failure,60256.7,True
M,297.5,308.6,1472,44.9,198,0,No Failure,66092.8,True
L,297.5,308.7,1429,44.3,201,0,No Failure,63304.7,True
L,297.5,308.6,1388,48.2,203,0,No Failure,66901.6,True
L,297.4,308.4,1573,34.5,205,0,No Failure,54268.5,False
L,297.4,308.4,1588,32.5,207,0,No Failure,51610.0,False
L,297.5,308.4,1511,42.8,209,0,No Failure,64670.799999999996,True
L,297.4,308.5,1495,37.8,211,0,No Failure,56510.99999999999,False
L,297.4,308.4,1394,50.1,213,0,No Failure,69839.40000000001,True
L,297.4,308.4,2151,17.7,0,0,No Failure,38072.7,False
M,297.3,308.3,1501,38.2,2,0,No Failure,57338.200000000004,False
M,297.3,308.3,1301,39.6,5,0,No Failure,51519.6,False
M,297.3,308.3,1657,31.1,8,0,No Failure,51532.700000000004,False
L,297.3,308.3,1333,55.2,11,0,No Failure,73581.6,True
L,297.3,308.3,1484,43.9,13,0,No Failure,65147.6,True
L,297.3,308.4,1430,45.7,15,0,No Failure,65351.00000000001,True
M,297.3,308.4,1665,28.9,17,0,No Failure,48118.5,False
L,297.4,308.5,1501,44.9,20,0,No Failure,67394.9,True
M,297.5,308.5,1496,42.2,22,0,No Failure,63131.200000000004,True
M,297.6,308.6,1595,36.9,25,0,No Failure,58855.5,False
L,297.5,308.6,1208,62.3,28,0,No Failure,75258.4,True
L,297.5,308.6,1596,37.1,30,0,No Failure,59211.600000000006,False
L,297.5,308.5,1446,41.9,32,0,No Failure,60587.4,True
M,297.6,308.5,1466,39.7,34,0,No Failure,58200.200000000004,False
M,297.6,308.5,1848,23.7,37,0,No Failure,43797.6,False
M,297.5,308.5,1484,44.7,40,0,No Failure,66334.8,True
L,297.4,308.3,1493,41.2,43,0,No Failure,61511.600000000006,True
L,297.3,308.3,1504,36.3,45,0,No Failure,54595.2,False
L,297.3,308.3,1538,38.5,47,0,No Failure,59213.0,False
L,297.4,308.4,1341,52.2,49,0,No Failure,70000.2,True
M,297.4,308.3,1535,34.6,51,0,No Failure,53111.0,False
L,297.4,308.5,1389,39.2,54,0,No Failure,54448.8,False
H,297.5,308.5,1393,46.6,56,0,No Failure,64913.8,True
L,297.4,308.5,1399,61.5,61,1,Power Failure,86038.5,True
H,297.4,308.5,1469,45.1,63,0,No Failure,66251.90000000001,True
L,297.4,308.4,1582,37.2,68,0,No Failure,58850.4,False
L,297.5,308.6,1793,26.7,70,0,No Failure,47873.1,False
L,297.5,308.6,1452,39.0,72,0,No Failure,56628.0,False
M,297.6,308.7,1376,59.9,74,0,No Failure,82422.4,True
L,297.5,308.6,1552,44.9,77,0,No Failure,69684.8,True
L,297.6,308.7,1622,37.9,79,0,No Failure,61473.799999999996,True
M,297.6,308.7,1419,41.7,81,0,No Failure,59172.3,False
H,297.5,308.6,1440,46.1,84,0,No Failure,66384.0,True
M,297.4,308.6,1643,31.0,89,0,No Failure,50933.0,False
L,297.4,308.7,1510,36.2,92,0,No Failure,54662.00000000001,False
L,297.4,308.7,1468,46.6,94,0,No Failure,68408.8,True
L,297.4,308.7,1429,57.4,96,0,No Failure,82024.59999999999,True
H,297.3,308.7,1478,47.6,98,0,No Failure,70352.8,True
L,297.4,308.6,1276,53.6,103,0,No Failure,68393.6,True
L,297.3,308.6,1486,42.6,105,0,No Failure,63303.6,True
L,297.4,308.6,1476,42.3,107,0,No Failure,62434.799999999996,True
H,297.3,308.6,1431,42.0,109,0,No Failure,60102.0,True
L,297.4,308.7,1402,40.2,114,0,No Failure,56360.4,False
L,297.4,308.7,1433,43.4,116,0,No Failure,62192.2,True
L,297.4,308.7,2874,4.2,118,1,Power Failure,12070.800000000001,False
L,297.3,308.6,1511,35.7,120,0,No Failure,53942.700000000004,False
M,297.3,308.6,1456,42.9,122,0,No Failure,62462.4,True
L,297.2,308.5,1550,41.5,125,0,No Failure,64325.0,True
L,297.2,308.5,2182,16.5,127,0,No Failure,36003.0,False
L,297.3,308.7,1619,31.6,129,0,No Failure,51160.4,False
M,297.3,308.8,1586,32.7,131,0,No Failure,51862.200000000004,False
H,297.3,308.8,1499,44.2,134,0,No Failure,66255.8,True
H,297.3,308.8,1419,42.4,139,0,No Failure,60165.6,True
M,297.4,309.0,1497,41.8,144,0,No Failure,62574.6,True
M,297.4,309.0,1520,37.0,147,0,No Failure,56240.0,False
L,297.4,309.1,1478,49.8,150,0,No Failure,73604.4,True
L,297.4,309.1,1380,41.1,152,0,No Failure,56718.0,False
L,297.4,309.0,1570,37.9,154,0,No Failure,59503.0,False
H,297.4,309.0,1468,41.4,156,0,No Failure,60775.2,True
L,297.4,309.0,1833,22.6,161,0,No Failure,41425.8,False
M,297.4,308.9,1323,57.3,163,0,No Failure,75807.9,True
L,297.4,309.0,1583,32.0,166,0,No Failure,50656.0,False
M,297.3,309.0,1556,39.5,168,0,No Failure,61462.0,True
L,297.3,309.0,1548,37.4,171,0,No Failure,57895.2,False
L,297.4,309.0,1324,56.9,173,0,No Failure,75335.59999999999,True
L,297.4,309.0,1568,33.7,175,0,No Failure,52841.600000000006,False
M,297.4,309.0,1685,30.7,177,0,No Failure,51729.5,False
M,297.4,309.1,1582,35.9,180,0,No Failure,56793.799999999996,False
M,297.4,309.1,1463,35.0,183,0,No Failure,51205.0,False
L,297.4,309.2,1584,42.8,186,0,No Failure,67795.2,True
M,297.5,309.2,1347,55.8,188,0,No Failure,75162.59999999999,True
L,297.4,309.2,1459,37.9,191,0,No Failure,55296.1,False
L,297.4,309.2,1420,45.6,193,0,No Failure,64752.0,True
L,297.5,309.3,1404,43.5,195,0,No Failure,61074.0,True
L,297.5,309.3,1470,38.8,197,0,No Failure,57035.99999999999,False
L,297.6,309.4,1326,49.8,199,0,No Failure,66034.8,True
H,297.5,309.3,1459,49.7,201,0,No Failure,72512.3,True
M,297.5,309.2,1530,40.0,206,0,No Failure,61200.0,True
L,297.4,309.0,1505,39.2,209,0,No Failure,58996.00000000001,False
L,297.5,309.1,1611,30.2,211,0,No Failure,48652.2,False
L,297.5,309.1,1515,35.1,213,0,No Failure,53176.5,False
M,297.5,309.2,1804,27.4,215,0,No Failure,49429.6,False
M,297.6,309.3,1464,46.2,218,0,No Failure,67636.8,True
L,297.6,309.2,1390,43.3,221,0,No Failure,60186.99999999999,True
M,297.6,309.2,1442,48.1,0,0,No Failure,69360.2,True
M,297.6,309.3,1529,41.9,3,0,No Failure,64065.1,True
L,297.6,309.3,1610,35.0,6,0,No Failure,56350.0,False
L,297.6,309.3,1543,34.3,8,0,No Failure,52924.899999999994,False
H,297.8,309.4,1445,48.2,10,0,No Failure,69649.0,True
L,297.7,309.3,1893,24.6,15,0,No Failure,46567.8,False
M,297.6,309.3,1415,41.3,17,0,No Failure,58439.49999999999,False
L,297.5,309.3,1564,37.5,20,0,No Failure,58650.0,False
L,297.5,309.3,1479,39.4,22,0,No Failure,58272.6,False
L,297.5,309.2,1426,44.8,24,0,No Failure,63884.799999999996,True
L,297.4,309.2,1428,38.8,26,0,No Failure,55406.399999999994,False
L,297.4,309.2,1620,33.2,28,0,No Failure,53784.00000000001,False
L,297.5,309.2,1715,28.0,30,0,No Failure,48020.0,False
L,297.5,309.3,1732,29.9,32,0,No Failure,51786.799999999996,False
M,297.5,309.4,1391,58.2,34,0,No Failure,80956.2,True
L,297.6,309.5,1924,20.6,37,0,No Failure,39634.4,False
M,297.7,309.5,2027,19.8,39,0,No Failure,40134.6,False
L,297.6,309.5,1617,36.2,42,0,No Failure,58535.4,False
L,297.5,309.4,1497,35.8,44,0,No Failure,53592.6,False
M,297.5,309.5,1448,43.7,46,0,No Failure,63277.600000000006,True
L,297.4,309.4,1401,45.9,49,0,No Failure,64305.9,True
L,297.4,309.4,1620,35.4,51,0,No Failure,57348.0,False
L,297.4,309.4,1466,45.5,53,0,No Failure,66703.0,True
L,297.6,309.5,1373,50.6,55,0,No Failure,69473.8,True
M,297.6,309.6,1592,35.8,57,0,No Failure,56993.6,False
M,297.5,309.5,1553,42.4,60,0,No Failure,65847.2,True
L,297.6,309.5,1569,36.2,63,0,No Failure,56797.8,False
M,297.6,309.5,1709,32.2,65,0,No Failure,55029.8,False
L,297.6,309.5,1549,34.9,68,0,No Failure,54060.1,False
L,297.5,309.4,1443,45.4,70,0,No Failure,65512.2,True
L,297.5,309.3,1675,29.8,72,0,No Failure,49915.0,False
L,297.5,309.3,1623,33.4,74,0,No Failure,54208.2,False
H,297.4,309.3,1365,52.4,76,0,No Failure,71526.0,True
L,297.4,309.3,1759,24.8,81,0,No Failure,43623.200000000004,False
H,297.4,309.3,1516,43.0,83,0,No Failure,65188.0,True
M,297.4,309.3,1499,36.8,88,0,No Failure,55163.2,False
M,297.4,309.3,1775,25.8,91,0,No Failure,45795.0,False
L,297.4,309.4,1473,45.5,94,0,No Failure,67021.5,True
L,297.4,309.4,1296,52.3,96,0,No Failure,67780.8,True
L,297.5,309.4,1803,24.7,98,0,No Failure,44534.1,False
H,297.5,309.3,1563,36.1,100,0,No Failure,56424.3,False
M,297.5,309.4,1831,26.6,105,0,No Failure,48704.600000000006,False
L,297.6,309.4,1958,22.1,108,0,No Failure,43271.8,False
L,297.5,309.4,1809,24.3,110,0,No Failure,43958.700000000004,False
M,297.5,309.4,1482,39.3,112,0,No Failure,58242.6,False
L,297.4,309.3,1332,53.2,115,0,No Failure,70862.40000000001,True
L,297.4,309.2,1437,40.4,117,0,No Failure,58054.799999999996,False
L,297.4,309.2,1698,29.4,119,0,No Failure,49921.2,False
L,297.4,309.2,1274,54.3,121,0,No Failure,69178.2,True
M,297.4,309.3,1622,35.0,123,0,No Failure,56770.0,False
M,297.4,309.3,1564,36.0,126,0,No Failure,56304.0,False
H,297.5,309.4,1368,45.3,129,0,No Failure,61970.399999999994,True
M,297.4,309.4,1539,42.2,134,0,No Failure,64945.8,True
L,297.5,309.4,1357,50.1,137,0,No Failure,67985.7,True
M,297.5,309.4,1433,48.3,139,0,No Failure,69213.9,True
L,297.5,309.4,1650,34.6,142,0,No Failure,57090.0,False
L,297.5,309.4,1503,40.6,144,0,No Failure,61021.8,True
L,297.5,309.4,1318,58.2,146,0,No Failure,76707.6,True
M,297.5,309.4,1678,34.4,148,0,No Failure,57723.2,False
L,297.6,309.5,1574,30.9,151,0,No Failure,48636.6,False
L,297.7,309.6,1529,35.2,153,0,No Failure,53820.8,False
H,297.6,309.6,1669,32.1,155,0,No Failure,53574.9,False
H,297.7,309.7,1570,35.8,160,0,No Failure,56205.99999999999,False
M,297.6,309.7,1541,33.7,165,0,No Failure,51931.700000000004,False
M,297.7,309.7,1680,30.2,168,0,No Failure,50736.0,False
L,297.8,309.7,1935,22.1,171,0,No Failure,42763.5,False
M,297.7,309.6,1596,35.2,173,0,No Failure,56179.200000000004,False
L,297.7,309.7,1498,41.0,176,0,No Failure,61418.0,True
M,297.8,309.8,1676,29.0,178,0,No Failure,48604.0,False
L,297.8,309.9,1351,49.0,181,0,No Failure,66199.0,True
L,297.9,309.9,1472,45.0,183,0,No Failure,66240.0,True
M,297.9,310.0,1439,41.7,185,0,No Failure,60006.3,True
M,297.9,309.9,1410,55.4,188,0,No Failure,78114.0,True
H,297.7,309.7,1440,51.1,191,0,No Failure,73584.0,True
L,297.7,309.7,1591,37.7,196,0,No Failure,59980.700000000004,True
L,297.8,309.8,1533,36.8,198,0,No Failure,56414.399999999994,False
M,297.8,309.7,1700,31.3,200,0,No Failure,53210.0,False
M,297.8,309.8,1798,25.5,203,0,No Failure,45849.0,False
L,297.8,309.7,1394,42.9,206,0,No Failure,59802.6,False
L,297.8,309.7,1341,49.2,208,0,No Failure,65977.2,True
H,297.7,309.6,1697,32.2,210,0,No Failure,54643.4,False
H,297.6,309.6,1419,48.2,215,0,No Failure,68395.8,True
L,297.6,309.5,2001,20.5,220,0,No Failure,41020.5,False
L,297.6,309.6,1501,49.8,222,1,Overstrain Failure,74749.8,True
H,297.6,309.5,1623,33.1,224,0,No Failure,53721.3,False
L,297.6,309.4,1628,33.4,229,0,No Failure,54375.2,False
L,297.6,309.4,1491,40.2,231,0,No Failure,59938.200000000004,False
L,297.5,309.4,1517,36.7,233,0,No Failure,55673.9,False
H,297.5,309.3,1525,41.7,235,0,No Failure,63592.50000000001,True
H,297.5,309.5,1668,27.9,240,0,No Failure,46537.2,False
L,297.5,309.6,1312,50.7,0,0,No Failure,66518.40000000001,True
H,297.6,309.6,1278,50.4,2,0,No Failure,64411.2,True
M,297.6,309.6,1330,53.1,7,0,No Failure,70623.0,True
M,297.6,309.6,1530,37.3,10,0,No Failure,57068.99999999999,False
H,297.6,309.6,1428,46.6,13,0,No Failure,66544.8,True
L,297.7,309.6,1480,47.9,18,0,No Failure,70892.0,True
H,297.7,309.7,1616,31.1,20,0,No Failure,50257.600000000006,False
L,297.8,309.7,1547,37.3,25,0,No Failure,57703.1,False
L,297.9,309.7,2194,16.8,27,0,No Failure,36859.200000000004,False
L,297.9,309.8,2000,21.3,29,0,No Failure,42600.0,False
L,297.9,309.8,1336,71.6,31,1,Power Failure,95657.59999999999,True
L,297.9,309.9,1542,33.8,33,0,No Failure,52119.6,False
M,297.9,309.8,1693,29.9,35,0,No Failure,50620.7,False
L,297.9,309.8,1461,50.5,38,0,No Failure,73780.5,True
M,298.0,309.9,1565,33.9,40,0,No Failure,53053.5,False
L,298.0,309.9,1403,47.7,43,0,No Failure,66923.1,True
L,298.1,309.9,1629,32.5,45,0,No Failure,52942.5,False
L,298.1,310.0,1534,33.7,47,0,No Failure,51695.8,False
L,298.1,310.0,1553,40.9,49,0,No Failure,63517.7,True
L,298.1,309.9,1563,32.8,51,0,No Failure,51266.399999999994,False
L,298.1,309.9,1634,30.0,53,0,No Failure,49020.0,False
M,298.0,309.9,1445,45.2,55,0,No Failure,65314.00000000001,True
L,298.1,309.9,1642,30.4,58,0,No Failure,49916.799999999996,False
H,298.1,309.9,1686,29.1,60,0,No Failure,49062.600000000006,False
M,298.1,310.0,1393,43.1,65,0,No Failure,60038.3,True
H,298.2,310.0,1433,44.2,68,0,No Failure,63338.600000000006,True
L,298.3,310.0,1507,44.7,73,0,No Failure,67362.90000000001,True
M,298.3,310.1,1389,49.6,75,0,No Failure,68894.40000000001,True
L,298.3,310.1,1408,45.3,78,0,No Failure,63782.399999999994,True
M,298.4,310.2,1725,32.0,80,0,No Failure,55200.0,False
L,298.4,310.1,1926,23.7,83,0,No Failure,45646.2,False
H,298.3,310.1,1509,37.6,85,0,No Failure,56738.4,False
L,298.3,310.1,1545,36.3,90,0,No Failure,56083.49999999999,False
L,298.4,310.1,1533,35.2,92,0,No Failure,53961.600000000006,False
L,298.4,310.1,1455,42.2,94,0,No Failure,61401.00000000001,True
M,298.4,310.1,1335,57.8,96,0,No Failure,77163.0,True
L,298.3,310.1,1523,45.9,99,0,No Failure,69905.7,True
L,298.3,310.0,1460,47.6,101,0,No Failure,69496.0,True
L,298.4,310.0,1554,37.3,103,0,No Failure,57964.2,False
H,298.3,310.0,1419,47.1,105,0,No Failure,66834.90000000001,True
L,298.3,310.0,1442,43.9,110,0,No Failure,63303.799999999996,True
L,298.3,309.9,1507,41.6,112,0,No Failure,62691.200000000004,True
L,298.3,310.0,1858,23.9,114,0,No Failure,44406.2,False
L,298.3,309.9,1463,43.9,116,0,No Failure,64225.7,True
L,298.2,309.7,1585,37.4,118,0,No Failure,59279.0,False
L,298.0,309.6,1536,37.3,120,0,No Failure,57292.799999999996,False
L,298.0,309.6,1403,51.3,122,0,No Failure,71973.9,True
M,297.9,309.6,1515,38.8,124,0,No Failure,58781.99999999999,False
L,297.9,309.5,1390,47.9,127,0,No Failure,66581.0,True
M,297.8,309.4,1226,58.7,129,0,No Failure,71966.2,True
M,297.8,309.4,1495,36.5,132,0,No Failure,54567.5,False
H,297.7,309.4,1608,30.2,135,0,No Failure,48561.6,False
L,297.7,309.4,1392,44.1,140,0,No Failure,61387.200000000004,True
M,297.7,309.4,1461,43.7,142,0,No Failure,63845.700000000004,True
L,297.7,309.3,1559,36.9,145,0,No Failure,57527.1,False
H,297.7,309.3,1400,48.9,147,0,No Failure,68460.0,True
M,297.7,309.2,1732,28.8,152,0,No Failure,49881.6,False
L,297.6,309.2,1611,33.1,155,0,No Failure,53324.100000000006,False
L,297.6,309.1,1503,38.9,157,0,No Failure,58466.7,False
L,297.7,309.2,1391,44.5,159,0,No Failure,61899.5,True
L,297.8,309.3,2015,20.1,161,0,No Failure,40501.5,False
L,297.8,309.2,1683,30.9,163,0,No Failure,52004.7,False
L,297.7,309.1,1435,38.8,165,0,No Failure,55677.99999999999,False
M,297.7,309.1,1732,28.1,167,0,No Failure,48669.200000000004,False
L,297.7,309.2,1365,58.6,170,0,No Failure,79989.0,True
L,297.7,309.1,1562,36.8,172,0,No Failure,57481.6,False
L,297.6,309.1,1449,49.1,174,0,No Failure,71145.90000000001,True
M,297.7,309.2,1700,27.4,176,0,No Failure,46580.0,False
M,297.6,309.0,1427,45.6,179,0,No Failure,65071.200000000004,True
M,297.6,308.9,1479,38.1,182,0,No Failure,56349.9,False
L,297.5,308.9,1469,44.0,185,0,No Failure,64636.0,True
L,297.5,308.9,1390,47.4,187,0,No Failure,65886.0,True
L,297.5,308.9,1729,28.1,189,0,No Failure,48584.9,False
L,297.5,309.0,1470,43.5,191,0,No Failure,63945.0,True
L,297.5,308.9,1459,48.5,193,0,No Failure,70761.5,True
L,297.5,308.9,1738,24.0,195,0,No Failure,41712.0,False
H,297.5,308.9,1471,37.7,197,0,No Failure,55456.700000000004,False
L,297.6,309.0,1822,25.4,202,0,No Failure,46278.799999999996,False
L,297.5,308.9,1554,34.8,204,0,No Failure,54079.2,False
M,297.6,308.9,1433,43.2,206,0,No Failure,61905.600000000006,True
L,297.6,308.9,1449,47.7,209,0,No Failure,69117.3,True
L,297.8,309.0,1456,41.2,0,0,No Failure,59987.200000000004,True
M,297.8,309.1,1424,45.5,2,0,No Failure,64792.0,True
H,297.9,309.2,1577,34.7,5,0,No Failure,54721.9,False
L,297.9,309.2,1478,39.7,10,0,No Failure,58676.600000000006,False
M,297.8,309.2,1295,61.2,12,0,No Failure,79254.0,True
L,297.8,309.2,1372,47.3,15,0,No Failure,64895.6,True
M,297.8,309.1,1432,42.6,17,0,No Failure,61003.200000000004,True
M,297.7,309.0,1656,33.2,20,0,No Failure,54979.200000000004,False
H,297.8,309.0,1410,48.8,23,0,No Failure,68808.0,True
L,297.7,309.0,1874,24.4,28,0,No Failure,45725.6,False
L,297.7,309.0,1538,43.2,30,0,No Failure,66441.6,True
M,297.7,309.0,1636,29.7,32,0,No Failure,48589.2,False
M,297.7,309.0,1504,40.4,35,0,No Failure,60761.6,True
M,297.7,309.0,1531,42.4,38,0,No Failure,64914.4,True
H,297.6,309.0,1735,26.4,41,0,No Failure,45804.0,False
H,297.6,309.0,1354,55.6,46,0,No Failure,75282.40000000001,True
H,297.6,309.0,1413,40.2,51,0,No Failure,56802.600000000006,False
L,297.7,309.1,1563,39.3,56,0,No Failure,61425.899999999994,True
L,297.7,309.1,1479,42.1,58,0,No Failure,62265.9,True
L,297.7,309.1,1477,38.3,60,0,No Failure,56569.1,False
L,297.6,309.1,1394,50.0,62,0,No Failure,69700.0,True
L,297.6,309.0,1487,45.4,64,0,No Failure,67509.8,True
M,297.6,309.0,1815,25.3,66,0,No Failure,45919.5,False
M,297.6,308.8,1453,39.7,69,0,No Failure,57684.100000000006,False
L,297.6,308.8,1539,40.2,72,0,No Failure,61867.8,True
H,297.5,308.7,1416,39.2,74,0,No Failure,55507.200000000004,False
M,297.6,308.8,1683,31.6,79,0,No Failure,53182.8,False
L,297.7,308.8,1515,40.1,82,0,No Failure,60751.5,True
M,297.7,308.9,1531,48.3,84,0,No Failure,73947.3,True
H,297.7,308.9,1479,40.9,87,0,No Failure,60491.1,True
L,297.7,308.9,1516,33.7,92,0,No Failure,51089.200000000004,False
L,297.7,309.0,1507,38.2,94,0,No Failure,57567.4,False
M,297.8,309.0,1434,43.3,96,0,No Failure,62092.2,True
L,297.7,308.9,1838,27.3,99,0,No Failure,50177.4,False
M,297.6,308.8,1416,45.9,101,0,No Failure,64994.4,True
M,297.6,308.8,1357,49.7,104,0,No Failure,67442.90000000001,True
M,297.5,308.7,1697,28.1,107,0,No Failure,47685.700000000004,False
L,297.5,308.7,1443,46.2,110,0,No Failure,66666.6,True
L,297.5,308.7,1453,37.6,112,0,No Failure,54632.8,False
L,297.4,308.6,1439,46.4,114,0,No Failure,66769.59999999999,True
L,297.4,308.6,1609,36.2,116,0,No Failure,58245.8,False
L,297.4,308.6,1324,59.1,118,0,No Failure,78248.40000000001,True
H,297.4,308.6,1420,45.8,120,0,No Failure,65035.99999999999,True
L,297.4,308.7,1545,36.9,125,0,No Failure,57010.5,False
L,297.5,308.8,1477,39.0,127,0,No Failure,57603.0,False
L,297.4,308.8,1447,58.1,129,0,No Failure,84070.7,True
L,297.4,308.9,1809,23.8,131,0,No Failure,43054.200000000004,False
L,297.5,308.9,1696,30.9,133,0,No Failure,52406.399999999994,False
L,297.5,308.9,1427,44.7,135,0,No Failure,63786.9,True
M,297.4,308.9,1500,46.3,137,0,No Failure,69450.0,True
L,297.5,308.9,1390,44.6,140,0,No Failure,61994.0,True
L,297.4,308.8,1640,34.2,142,0,No Failure,56088.00000000001,False
M,297.4,308.8,1628,37.4,144,0,No Failure,60887.2,True
H,297.3,308.6,1499,37.6,147,0,No Failure,56362.4,False
M,297.4,308.7,1425,50.3,152,0,No Failure,71677.5,True
L,297.3,308.6,1586,37.7,155,0,No Failure,59792.200000000004,False
M,297.3,308.6,1471,50.7,157,0,No Failure,74579.7,True
M,297.3,308.6,1431,53.0,160,0,No Failure,75843.0,True
L,297.2,308.6,1924,22.1,163,0,No Failure,42520.4,False
M,297.1,308.4,1421,42.0,165,0,No Failure,59682.0,False
H,297.0,308.4,1305,54.6,168,0,No Failure,71253.0,True
L,296.9,308.4,1557,32.4,173,0,No Failure,50446.799999999996,False
L,296.9,308.3,1555,38.2,175,0,No Failure,59401.00000000001,False
H,296.9,308.3,1474,39.2,177,0,No Failure,57780.8,False
L,296.8,308.3,1506,45.9,182,0,No Failure,69125.4,True
L,296.9,308.4,1390,41.8,184,0,No Failure,58101.99999999999,False
M,296.9,308.4,1450,46.9,186,0,No Failure,68005.0,True
L,296.9,308.3,1513,38.8,189,0,No Failure,58704.399999999994,False
L,296.8,308.2,1643,34.7,191,0,No Failure,57012.100000000006,False
L,296.8,308.2,1361,53.8,193,0,No Failure,73221.8,True
L,296.7,308.1,1450,40.9,195,0,No Failure,59305.0,False
L,296.7,308.0,1451,50.7,197,0,No Failure,73565.7,True
L,296.8,308.1,1289,62.0,199,1,Overstrain Failure,79918.0,True
L,296.8,308.1,1356,48.3,201,0,No Failure,65494.799999999996,True
H,296.7,308.1,1528,46.3,203,0,No Failure,70746.4,True
L,296.6,308.0,1978,22.3,208,0,No Failure,44109.4,False
L,296.7,308.0,1535,36.8,210,0,No Failure,56487.99999999999,False
M,296.8,308.1,1843,24.2,212,0,No Failure,44600.6,False
L,296.9,308.1,1422,48.7,215,0,No Failure,69251.40000000001,True
L,296.8,308.0,1536,40.4,217,0,No Failure,62054.399999999994,True
M,296.9,308.1,1483,44.3,219,0,No Failure,65696.9,True
H,296.8,308.1,1492,43.7,222,0,No Failure,65200.4,True
L,296.8,308.0,1584,40.4,227,0,No Failure,63993.6,True
L,296.9,308.1,1555,33.7,229,0,No Failure,52403.50000000001,False
L,296.8,308.0,1497,41.7,231,0,No Failure,62424.9,True
M,296.7,307.8,1537,36.3,233,0,No Failure,55793.1,False
L,296.7,307.8,1505,39.4,236,0,No Failure,59297.0,False
L,296.7,307.8,1646,34.6,238,0,No Failure,56951.600000000006,False
M,296.7,307.8,1286,60.5,0,0,No Failure,77803.0,True
L,296.7,307.8,1400,47.5,3,0,No Failure,66500.0,True
L,296.8,307.9,1337,56.5,5,0,No Failure,75540.5,True
L,296.9,308.0,1332,53.9,7,0,No Failure,71794.8,True
L,296.8,308.0,1561,38.3,9,0,No Failure,59786.299999999996,False
L,296.9,308.0,1546,31.1,11,0,No Failure,48080.600000000006,False
L,296.9,308.0,1713,29.3,13,0,No Failure,50190.9,False
L,296.9,308.0,1343,44.5,15,0,No Failure,59763.5,False
L,296.8,308.0,1391,54.4,17,0,No Failure,75670.4,True
H,296.8,308.0,1311,58.6,19,0,No Failure,76824.6,True
H,296.8,308.0,1453,51.0,24,0,No Failure,74103.0,True
L,296.8,308.0,1510,39.4,29,0,No Failure,59494.0,False
L,296.8,307.9,1448,48.8,31,0,No Failure,70662.4,True
L,296.7,307.8,1453,46.0,33,0,No Failure,66838.0,True
L,296.7,307.8,1468,39.2,35,0,No Failure,57545.600000000006,False
L,296.7,307.8,1382,47.5,37,0,No Failure,65645.0,True
L,296.7,308.0,1580,32.2,39,0,No Failure,50876.00000000001,False
L,296.8,308.0,1666,29.8,41,0,No Failure,49646.8,False
M,296.9,308.0,1409,50.7,43,0,No Failure,71436.3,True
L,296.8,308.0,1675,29.7,46,0,No Failure,49747.5,False
L,296.8,307.9,1698,30.8,48,0,No Failure,52298.4,False
